question_id,rodada,criterio_numero,criterio_nome,eixo,acao_realizada,status_efetividade
123,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Troquei mecanicamente o texto da alternativa A pelo texto da alternativa C (gabarito reformulado), reposicionando o gabarito da letra A para a letra C, sem alterar o conteúdo de nenhuma alternativa. Atualizei 'correct_option' para 'C'.",RESOLVIDO
123,2,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,Reformulei a alternativa C substituindo a expressão 'prevalência da dimensão conceitual da obra' por 'centralidade do pensamento que orienta a obra'. Essa alteração mínima preserva integralmente o significado pedagógico da alternativa enquanto elimina a pista verbal direta que conectava lexicalmente o enunciado ao gabarito.,NAO_RESOLVIDO
123,3,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Substituição da expressão 'assegurando a centralidade do pensamento que orienta a obra' por 'garantindo que a dimensão conceitual permaneça como eixo da proposta curatorial' na alternativa C, eliminando a proximidade lexical com termos do enunciado ('centralidade', 'pensamento/ideia') sem alterar o sentido da alternativa.",NAO_RESOLVIDO
131,1,17,Aderência ao nível de Bloom declarado,AP,"Verificada a operação cognitiva efetivamente exigida pelo enunciado ('identificar a alternativa mais adequada' = Avaliar). Confirmou-se que o taxonomy_level já estava correto como 'Avaliar', conforme corroborado pela avaliação LLM. Nenhuma alteração foi necessária, pois o item já exige o nível Avaliar.",NAO_RESOLVIDO
131,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionado o gabarito trocando o conteúdo das alternativas A e C, sem alterar o conteúdo de nenhuma delas. O gabarito (conteúdo original da alternativa A) passou a ocupar a letra C, e o correct_option foi atualizado para 'C'.",RESOLVIDO
131,2,17,Aderência ao nível de Bloom declarado,AP,"Verificação do nível cognitivo efetivamente exigido pelo item. Constatou-se que a tarefa — comparar condutas clínicas e julgar qual é a 'mais adequada' — corresponde ao nível AVALIAR, conforme confirmado também pela avaliação pedagógica (LLM). O taxonomy_level já estava corretamente declarado como 'Avaliar', portanto nenhuma alteração foi necessária no campo taxonomy_level. A aparente discrepância decorre de o verbo 'identificar' poder ser classificado isoladamente como Lembrar, mas o contexto completo da tarefa (julgamento comparativo de adequação clínica) eleva a operação cognitiva para o nível Avaliar.",NAO_RESOLVIDO
131,3,17,Aderência ao nível de Bloom declarado,AP,"Verificação pedagógica confirmou que o enunciado 'identifique a alternativa que apresenta a conduta mais adequada' exige julgamento comparativo entre condutas concorrentes, correspondendo efetivamente ao nível Avaliar. Mantida a classificação taxonomy_level = 'Avaliar', pois já está alinhada ao nível cognitivo efetivamente exigido pelo item. Nenhuma alteração textual foi necessária.",NAO_RESOLVIDO
132,1,6,Gabarito não deve se destacar por pistas formais (termos absolutos nos distratores),FE,"Reformulei todos os distratores eliminando os termos absolutos e substituindo-os por formulações que expressam ênfase desproporcional ou negligência relativa, mantendo o erro conceitual subjacente de forma mais sutil e plausível.",RESOLVIDO
132,1,7,Distratores devem ser plausíveis,FE,"Reescrevi cada distrator para que represente um erro conceitual plausível — foco excessivo em um aspecto específico da Geografia econômica (comércio internacional, modelos matemáticos, paisagens naturais, mensuração de recursos) com atenção reduzida, mas não negação explícita, dos demais elementos.",RESOLVIDO
132,1,17,Aderência ao nível de Bloom declarado,AP,"Ajustei o taxonomy_level de 'Avaliar' para 'Compreender', alinhando a classificação ao nível cognitivo efetivamente exigido pelo item.",NAO_RESOLVIDO
132,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionei o gabarito da letra A para a letra D, permutando o conteúdo das alternativas sem alterar o conteúdo de nenhuma delas, e atualizei correct_option para 'D'.",RESOLVIDO
132,2,17,Aderência ao nível de Bloom declarado,AP,"Verificação pedagógica realizada: o item efetivamente exige operação cognitiva de COMPREENDER (interpretar o texto-base para identificar a definição que corresponde à consolidação da Geografia econômica). A avaliação por LLM confirmou o nível COMPREENDER. O taxonomy_level já declarado está correto e foi mantido, não sendo necessária alteração. O diagnóstico do código configurou falso positivo, pois a expressão 'mais adequada' no contexto do item funciona como seletor da definição correta, não como pedido de julgamento crítico.",NAO_RESOLVIDO
132,3,17,Aderência ao nível de Bloom declarado,AP,"Nenhuma alteração realizada. A avaliação pedagógica por LLM confirmou que a operação cognitiva efetivamente exigida pelo item é de Compreensão (interpretação do texto-base e identificação da formulação que melhor completa o conceito). O taxonomy_level já estava corretamente declarado como 'Compreender', estando alinhado ao nível real de exigência cognitiva. O sinal do código foi interpretado como falso positivo diante da evidência qualitativa convergente.",NAO_RESOLVIDO
141,1,7,Distratores devem ser plausíveis,FE,"Substituí os distratores C e E por alternativas que refletem erros conceituais plausíveis: C agora expressa a confusão sobre múltiplos planos possíveis contendo três pontos, e E expressa a confusão entre determinação de plano e configuração tridimensional. Removi termos absolutos e generalizantes.",NAO_RESOLVIDO
141,1,11,Comando do enunciado deve ser explícito,FE,"Reformulei o enunciado para tornar a tarefa mais clara: 'Com base nos postulados da Geometria Espacial, analise a afirmação do estudante e selecione, entre as alternativas a seguir, aquela que melhor justifica a avaliação de sua correção.' A nova formulação explicita que o estudante deve analisar a afirmação e escolher a justificativa que fundamenta sua avaliação.",RESOLVIDO
141,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionei o gabarito da letra A para a letra B, reorganizando as alternativas sem alterar seus conteúdos. A alternativa correta (originalmente A) passou a ocupar a posição B; as demais foram deslocadas mantendo-se seus textos inalterados.",RESOLVIDO
141,2,7,Distratores devem ser plausíveis,FE,"Reescrevi os distratores A e E para eliminar termos absolutos e torná-los erros conceituais plausíveis do mesmo domínio semântico: A passou a refletir a confusão entre diferentes formas de determinar um plano (reta + ponto fora dela vs. três pontos), e E passou a refletir uma dúvida prática sobre estabilidade estrutural que poderia levar um estudante a questionar a suficiência de três pontos.",RESOLVIDO
141,2,17,Aderência ao nível de Bloom declarado,AP,"Nenhuma alteração no taxonomy_level, que permaneceu como 'Avaliar', pois a análise qualitativa confirmou que o item efetivamente exige operação cognitiva de Avaliação. O diagnóstico por código foi considerado um falso positivo diante da evidência qualitativa mais completa.",NAO_RESOLVIDO
141,3,17,Aderência ao nível de Bloom declarado,AP,"Nenhuma alteração. A avaliação pedagógica por LLM confirmou que a tarefa exige efetivamente o nível Avaliar (julgamento sobre a validade de uma proposição geométrica com base em postulados explícitos). O verbo 'analise' no enunciado integra uma instrução que culmina em 'avaliação de sua correção', compatível com o nível declarado. Mantida a classificação 'Avaliar' sem modificação.",NAO_RESOLVIDO
151,1,17,Aderência ao nível de Bloom declarado,AP,"Ajustado o campo taxonomy_level de 'Criar' para 'Lembrar', refletindo que o item exige operação cognitiva de memorização/reconhecimento, não criação.",RESOLVIDO
151,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionado o gabarito trocando os textos das alternativas A e B, de modo que a alternativa correta (fórmula do plano tangente) agora ocupa a letra B, e o campo correct_option foi atualizado de 'A' para 'B'. O conteúdo das alternativas não foi alterado.",RESOLVIDO
160,1,15,Texto-base deve ser necessário,FE,"Adicionado marcador explícito de dependência contextual no início de cada asserção ('No contexto descrito no texto-base,' na Asserção I e 'Nesse contexto,' na Asserção II), tornando o texto-base indispensável para a avaliação das proposições.",NAO_RESOLVIDO
160,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionado o gabarito trocando o conteúdo textual das alternativas A e C entre si, sem alterar o conteúdo de nenhuma delas. O gabarito passou de A para C, eliminando o viés de letra dominante.",RESOLVIDO
160,2,15,Texto-base deve ser necessário,FE,"As afirmações foram reescritas para remeter explicitamente ao 'contexto descrito no texto-base' e às 'restrições' e 'estratégia de consulta' nele mencionadas, sem repetir essas informações de forma autossuficiente. Isso força o examinando a consultar o texto-base para avaliar a veracidade das proposições, tornando-o efetivamente necessário.",NAO_RESOLVIDO
160,2,18,Conformidade com o tipo de questão declarado,AP,"As afirmações foram movidas para os campos estruturais apropriados do template Asserção-Razão (`assertion_i` e `assertion_ii`), e o enunciado (`stem`) foi reduzido à instrução padrão do formato. Isso garante conformidade estrutural com o tipo de questão declarado.",RESOLVIDO
160,3,15,Texto-base deve ser necessário,FE,"Reformulei a Asserção I para incorporar explicitamente informações essenciais do texto-base (público-alvo — estudantes do ensino superior —, finalidade — leitura e produção textual — e objetivo — identificação precisa dos sentidos sem fragmentação indevida), tornando indispensável a leitura do texto-base para avaliar a proposição. A Asserção II foi ajustada para referenciar 'esse público específico', vinculando-a ao contexto textual.",NAO_RESOLVIDO
160,3,17,Aderência ao nível de Bloom declarado,AP,"Ajustei o campo taxonomy_level de 'Avaliar' para 'Analisar', refletindo o nível cognitivo que o item efetivamente exige, sem alterar o enunciado ou asserções.",RESOLVIDO
165,1,17,Aderência ao nível de Bloom declarado,AP,"Verificação realizada. O LLM confirmou que o item efetivamente exige o nível Avaliar (comando de comparação e julgamento de consistência: 'identifique a alternativa que reforça de modo mais consistente'). Mantido taxonomy_level = 'Avaliar', pois já corresponde ao nível exigido pela tarefa.",NAO_RESOLVIDO
165,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionado o gabarito trocando o conteúdo textual das alternativas A e E, sem alterar o conteúdo de nenhuma delas. O gabarito, que era a alternativa A, passou a ser a alternativa E. correct_option atualizado para 'E'.",RESOLVIDO
165,2,17,Aderência ao nível de Bloom declarado,AP,"Análise independente confirmou que a operação cognitiva mínima exigida pelo item é efetivamente Avaliar (comparação e julgamento entre alternativas sobre qual reforça mais consistentemente o caráter crítico), alinhada ao taxonomy_level declarado. O alerta do código configura falso positivo, pois o verbo 'identificar', no contexto completo do enunciado, exige avaliação comparativa e não mera recuperação de informação. Nenhuma alteração no taxonomy_level foi necessária, pois já estava correto.",NAO_RESOLVIDO
165,3,17,Aderência ao nível de Bloom declarado,AP,"Verificada a operação cognitiva efetivamente exigida pelo item. O enunciado, embora use o verbo 'identificar', contextualiza uma tarefa de julgamento comparativo entre alternativas com base em critérios conceituais ('que reforça de modo mais consistente o caráter crítico'), o que corresponde ao nível AVALIAR. Mantido taxonomy_level = 'Avaliar' sem alteração, pois o item efetivamente exige avaliação e o diagnóstico objetivo refletia uma análise lexical isolada do verbo, não da tarefa completa.",NAO_RESOLVIDO
167,1,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Reformulei a alternativa que contém o gabarito para eliminar a conexão verbal direta com o enunciado, substituindo 'atuarem contra células infectadas de forma independente da produção de imunoglobulinas, contribuindo para o controle inicial antes da resposta mediada por anticorpos' por 'mediarem a destruição de células infectadas por mecanismos celulares diretos, contribuindo para o controle precoce da infecção antes do desenvolvimento da resposta humoral adaptativa.'",RESOLVIDO
167,1,7,Distratores devem ser plausíveis,FE,Reformulei os quatro distratores para refletir confusões mais sutis e plausíveis: (B) confusão com mecanismo de reconhecimento antigênico específico dos T CD8+ (receptores clonotípicos); (A) atribuição equivocada de capacidade de gerar memória imunológica duradoura; (D) atribuição de função regulatória por secreção de citocinas; (E) confusão com função de apresentação de antígeno via MHC classe II. Todos permanecem no mesmo domínio semântico (imunologia celular) e não contêm termos absolutos.,RESOLVIDO
167,1,19,Distribuição equilibrada do gabarito no conjunto,APL,Reposicionei o gabarito trocando o conteúdo da alternativa A (gabarito) com o conteúdo da alternativa C (distrator). O conteúdo do gabarito permanece inalterado — apenas mudou de posição — e o campo 'correct_option' foi atualizado de 'A' para 'C'.,RESOLVIDO
171,1,6,Gabarito não deve se destacar por tamanho,FE,"Encurtamento do texto do gabarito por meio de reestruturação sintática (uso de travessões para delimitar os níveis, eliminação de redundâncias), mantendo integralmente o conteúdo substantivo: a distinção entre educação básica e superior e a identificação de modalidades transversais.",RESOLVIDO
171,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposição do gabarito: troca do conteúdo entre as alternativas A e C, sem alterar o conteúdo de cada alternativa. O gabarito passou a ser a alternativa C, eliminando o viés pela letra dominante.",RESOLVIDO
184,1,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Reescreveu-se a justificativa da alternativa A (agora C) trocando 'o volume é ampliado por esse fator no novo sistema' por 'o volume é escalado por esse fator na nova parametrização', eliminando a repetição de termos que poderiam funcionar como pista verbal.",RESOLVIDO
184,1,11,Comando do enunciado deve ser explícito,FE,"Reformulou-se o enunciado para: 'Ao realizar a mudança de variáveis para as coordenadas $(u,v,w)$, qual deve ser o valor absoluto do determinante Jacobiano que multiplica a função integranda na integral tripla?', tornando explícito que se pede o valor do Jacobiano.",NAO_RESOLVIDO
184,1,17,Aderência ao nível de Bloom declarado,AP,"Atualizou-se o campo taxonomy_level de 'Avaliar' para 'APLICAR', alinhando a classificação ao nível de Bloom que o item efetivamente exige.",RESOLVIDO
184,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionou-se o gabarito trocando os textos das alternativas A e C entre si, de modo que a alternativa correta (valor 4) passou a ocupar a letra C. Atualizou-se correct_option para 'C'.",RESOLVIDO
184,2,11,Comando do enunciado deve ser explícito,FE,"Reformulou-se o enunciado para usar o verbo imperativo 'DETERMINE', tornando a tarefa mais direta e explícita: 'Ao realizar a mudança de variáveis para as coordenadas $(u,v,w)$, DETERMINE o valor absoluto do determinante Jacobiano que deve multiplicar a função integranda na integral tripla.'",RESOLVIDO
184,2,5,Paralelismo: extensão homogênea,AP,"Reescreveu-se a alternativa B para adotar a mesma notação das demais alternativas, mantendo o valor $\dfrac{1}{4}$ como distrator e ajustando a justificativa para coerência: '$\left|\dfrac{\partial(x,y,z)}{\partial(u,v,w)}\right|=\dfrac{1}{4}$, pois o estudante pode confundir o valor correto com o inverso do determinante da transformação linear.'",RESOLVIDO
184,3,17,Aderência ao nível de Bloom declarado,AP,Nenhuma alteração substantiva realizada. A avaliação pedagógica por LLM confirmou que o nível observado é APLICAR e que o alinhamento está correto (o estudante aplica o procedimento de cálculo do Jacobiano). O taxonomy_level já declarado ('APLICAR') está adequado. O item foi mantido inalterado.,NAO_RESOLVIDO
186,1,17,Aderência ao nível de Bloom declarado,AP,"Ajustada a classificação de Bloom de 'Avaliar' para 'Analisar' no campo taxonomy_level, sem alterar o enunciado ou as alternativas.",RESOLVIDO
186,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionado o gabarito da letra A para a letra C, mediante troca dos textos das alternativas A e C, atualizando correct_option para 'C'. O conteúdo de cada alternativa foi preservado integralmente.",RESOLVIDO
186,2,11,Comando do enunciado deve ser explícito,FE,"Ampliei o enunciado para explicitar que a classificação deve ser feita 'para cada equação', incluindo também o critério de linearidade e referenciando explicitamente o texto-base: 'Com base nas três modelagens apresentadas no texto-base, qual alternativa classifica corretamente, para cada equação, sua ordem, linearidade e seu tipo (EDO ou EDP), distinguindo adequadamente equações diferenciais ordinárias de parciais?'",NAO_RESOLVIDO
186,2,15,Texto-base deve ser necessário,FE,"Reforcei a conexão entre enunciado e texto-base ao referenciar explicitamente 'as três modelagens apresentadas no texto-base' no comando do enunciado, tornando inequívoco que o texto-base é indispensável para responder à questão.",NAO_RESOLVIDO
186,2,2,Alternativas não podem ser equivalentes,FE,Diferenciei a alternativa C (gabarito) da alternativa E ao adicionar o termo 'linear' na classificação da segunda equação em C: 'a segunda é uma EDP linear de 2ª ordem'. Isso aumenta a distinção textual entre C e E sem alterar a correção da classificação.,NAO_RESOLVIDO
186,2,3,Gabarito não pode repetir um distrator,FE,"A mesma ação aplicada ao critério 2 — adicionar 'linear' à classificação da segunda equação em C — resolve também este critério, tornando o gabarito textualmente distinto de todos os distratores.",NAO_RESOLVIDO
186,3,11,Comando do enunciado deve ser explícito,FE,"Reescrevi o enunciado para usar o verbo imperativo 'Assinale', tornando a tarefa explícita e direta: '..., assinale a alternativa que classifica corretamente cada uma delas...'.",RESOLVIDO
186,3,15,Texto-base deve ser necessário,FE,"Adicionei referência explícita ao texto-base no enunciado ('— referenciadas como primeira, segunda e terceira equações —') para vincular claramente a tarefa às equações apresentadas, reforçando a indispensabilidade do texto-base.",NAO_RESOLVIDO
186,3,2,Alternativas não podem ser equivalentes,FE,"Altere i a alternativa E, modificando a classificação da segunda e terceira equações para 'EDP não linear de 2ª ordem' e 'EDO linear de 2ª ordem', respectivamente, diferenciando-a claramente de C sem torná-la correta.",NAO_RESOLVIDO
186,3,3,Gabarito não pode repetir um distrator,FE,"A alteração realizada na alternativa E (critério 2) resolveu também este problema, pois agora o gabarito C ('...segunda é uma EDP linear de 2ª ordem; terceira é uma EDO não linear de 2ª ordem') difere integralmente de E ('...segunda é uma EDP não linear de 2ª ordem; terceira é uma EDO linear de 2ª ordem').",NAO_RESOLVIDO
224,1,7,Distratores devem ser plausíveis (sem termos absolutos),FE,"Suavizei os termos absolutos: em A, 'qualquer' foi substituído por 'muitas'; em B, 'devem registrar apenas' foi reformulado para 'deveriam priorizar... reduzindo o espaço para'; em E, 'deve apresentar apenas' foi substituído por 'deveria focar predominantemente em', mantendo a plausibilidade dos distratores.",RESOLVIDO
224,1,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Reformulei a alternativa C para usar 'práticas lexicográficas consolidadas' em vez de 'lexicografia' literal, eliminando a repetição exata do termo do enunciado na alternativa correta. Também inseri a palavra 'lexicografia' nos distratores B e D (em contexto crítico/errôneo) para redistribuir o termo pelo item.",RESOLVIDO
224,1,11,Comando do enunciado deve ser explícito,FE,"Reformulei o enunciado para: 'Com base na relação entre lexicologia e lexicografia, assinale a alternativa que apresenta o julgamento mais adequado sobre a organização do verbete descrito no texto-base.', tornando a tarefa (selecionar o julgamento mais adequado) e o referente (o verbete do texto-base) explicitamente claros.",RESOLVIDO
227,1,12,Evitar lacunas no meio do enunciado,FE,"Reescreveu-se o enunciado como pergunta direta ('Nessa perspectiva, qual princípio metodológico melhor sustenta uma prática de ensino coerente com a EJA?'), eliminando a lacuna e mantendo a mesma tarefa cognitiva.",RESOLVIDO
227,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Trocou-se o texto da alternativa A pelo texto da alternativa B (distrator), reposicionando o conteúdo correto (mediação pedagógica...) na letra B e atualizando o campo correct_option para 'B', sem alterar o conteúdo substantivo de nenhuma alternativa.",RESOLVIDO
227,1,17,Aderência ao nível de Bloom declarado,AP,"Ajustou-se o campo taxonomy_level de 'Avaliar' para 'Compreender', alinhando a classificação ao nível cognitivo efetivamente exigido pela tarefa, sem alterar o enunciado ou as alternativas.",RESOLVIDO
227,2,7,Distratores devem ser plausíveis,APL,"Atenuação dos termos absolutos nos distratores A, C, D e E, substituindo-os por formulações menos categóricas que preservam o sentido de concepções pedagógicas equivocadas, mas sem generalizações que os tornem trivialmente falsos. Ex.: 'independentemente' → 'sem considerar'; 'para assegurar a homogeneidade' → 'buscando uniformizar o desempenho'; 'para evitar interferências subjetivas' → 'visando reduzir influências subjetivas'; 'priorização exclusiva... como estratégia suficiente' → 'ênfase... considerada importante'.",RESOLVIDO
228,1,17,Aderência ao nível de Bloom declarado,AP,"Ajustou-se o campo taxonomy_level de 'Avaliar' para 'Compreender', refletindo o nível cognitivo efetivamente exigido pelo comando do enunciado, sem alterar o enunciado, as alternativas ou o gabarito.",NAO_RESOLVIDO
228,2,17,Aderência ao nível de Bloom declarado,AP,"Verificou-se que, no contexto do item (com texto-base que precisa ser interpretado e integrado), a operação cognitiva efetivamente exigida é de Compreensão, conforme confirmado pela avaliação pedagógica do LLM. O taxonomy_level já declarado ('Compreender') corresponde ao nível efetivamente exigido, portanto nenhuma alteração foi necessária no campo taxonomy_level.",NAO_RESOLVIDO
228,3,17,Aderência ao nível de Bloom declarado,AP,"Nenhuma alteração material foi necessária. A avaliação pedagógica qualitativa (LLM) confirmou que a operação cognitiva efetivamente exigida pelo item é COMPREENDER, pois o estudante precisa interpretar e relacionar as ideias centrais do texto-base com as alternativas. Conforme a regra de correção, ajustou-se a classificação declarada ao nível efetivo — que já era 'Compreender' —, resolvendo o aparente desalinhamento sem modificar o enunciado.",NAO_RESOLVIDO
229,1,11,Comando do enunciado deve ser explícito,FE,"Adicionou-se ao enunciado a frase 'assinale a alternativa que apresenta a expressão correta:', tornando o comando completo e inequívoco.",RESOLVIDO
229,1,17,Aderência ao nível de Bloom declarado,AP,"Ajustou-se o campo taxonomy_level de 'Avaliar' para 'Lembrar', alinhando a classificação ao nível cognitivo efetivamente exigido pelo item.",RESOLVIDO
229,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionou-se o gabarito trocando o conteúdo textual das alternativas A e C entre si, sem alterar o conteúdo matemático de nenhuma delas. O gabarito passou de A para C, e as demais alternativas permaneceram inalteradas.",RESOLVIDO
238,1,12,Evitar lacunas no meio do enunciado,FE,"Reescrevi o enunciado em forma de pergunta completa, eliminando a lacuna: 'Em uma descrição gramatical precisa, o uso do Simple Present com adverbs of frequency expressa que tipo de ações?'",RESOLVIDO
238,1,17,Aderência ao nível de Bloom declarado,AP,"Ajustei o campo taxonomy_level de 'Avaliar' para 'Lembrar', refletindo o nível cognitivo efetivamente exigido pelo item.",RESOLVIDO
238,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Troquei o texto da alternativa A (originalmente o gabarito) com o texto da alternativa C. O conteúdo correto ('habituais, regulares ou gerais...') passou a ocupar a letra C, e o campo correct_option foi atualizado de 'A' para 'C'.",RESOLVIDO
241,1,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Substituí 'cocriação' por 'criação conjunta' na alternativa C, mantendo o sentido original mas reduzindo a sobreposição lexical direta com o termo 'colaborativa' do enunciado. Essa é a menor edição que elimina a pista verbal sem alterar o conteúdo substantivo da alternativa.",NAO_RESOLVIDO
241,1,17,Aderência ao nível de Bloom declarado,AP,"Verificado e mantido o taxonomy_level como 'Avaliar'. A análise independente (humana e LLM) confirma que o item efetivamente exige operação cognitiva de Avaliar: o estudante deve julgar qual conduta é mais coerente com princípios curatoriais complexos descritos no texto-base, não apenas lembrar informações. O código classificou erroneamente o verbo isolado; no contexto do enunciado completo, a tarefa demanda avaliação. Nenhuma alteração no item foi necessária.",NAO_RESOLVIDO
241,2,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Substituí 'criação conjunta' por 'processo de criação coletiva' na alternativa C, diversificando o vocabulário em relação ao termo 'dinâmica colaborativa' presente no enunciado, eliminando a sobreposição lexical que poderia servir de atalho.",NAO_RESOLVIDO
241,2,17,Aderência ao nível de Bloom declarado,AP,"Mantido o taxonomy_level como 'Avaliar'. A análise qualitativa (LLM) e a resolução independente confirmam que a operação cognitiva mínima exigida pelo item é efetivamente Avaliar: o candidato precisa julgar a coerência de cada conduta em relação às tensões descritas no texto-base antes de identificar a alternativa adequada. O verbo 'identificar' funciona aqui como comando operacional subsequente ao processo avaliativo, não como operação isolada de Lembrar.",NAO_RESOLVIDO
241,3,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Reescreveu-se a alternativa C com sinônimos e reorganização sintática, preservando integralmente o conteúdo: substituiu-se 'processo de criação coletiva em que coletivos locais indiquem... decidam se as obras terão assinatura individual, autoria compartilhada ou permanência anônima e negociem com moradores e comerciantes as formas de ocupação do espaço' por 'processo colaborativo de criação em que os coletivos locais definam os locais de intervenção, deliberem sobre os formatos de autoria (assinatura individual, compartilhada ou manutenção do anonimato) e estabeleçam negociações com moradores e comerciantes acerca das formas de ocupação do espaço'.",NAO_RESOLVIDO
241,3,17,Aderência ao nível de Bloom declarado,AP,"Manteve-se taxonomy_level = 'Avaliar', pois a análise qualitativa (LLM) e a leitura contextual do enunciado confirmam que a tarefa exige julgamento crítico — o estudante deve avaliar qual conduta melhor equilibra os valores em conflito (autoria vs. anonimato, institucionalização vs. práticas marginais) —, correspondendo efetivamente ao nível Avaliar. O verbo 'identificar' no contexto proposto opera como identificação justificada por critérios avaliativos, não como mera recuperação mnemônica.",NAO_RESOLVIDO
251,1,12,Evitar lacunas no meio do enunciado,FE,"Reescrevi o enunciado por extenso, descrevendo a situação (hábito vs. ação temporária) sem usar lacunas ou underlines, e formulando a tarefa de forma completa.",RESOLVIDO
251,1,15,Texto-base deve ser necessário,FE,"Removi o texto-base, eliminando o conteúdo decorativo e mantendo o item funcional apenas com o enunciado reformulado, que já contém as informações necessárias para a resolução.",RESOLVIDO
251,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionei o gabarito da letra A para a letra C, reorganizando as alternativas sem alterar o conteúdo de nenhuma delas. A alternativa que contém 'drives / is taking the bus' passou a ser a opção C.",RESOLVIDO
251,1,17,Aderência ao nível de Bloom declarado,AP,"Atualizei o campo `taxonomy_level` de 'Avaliar' para 'Aplicar', alinhando a classificação ao nível cognitivo efetivamente exigido pelo item.",RESOLVIDO
252,1,12,Remover lacuna do enunciado,FE,"Reescrevi o enunciado substituindo 'elas __________' por uma formulação completa: 'em relação a duas retas distintas paralelas, é correto afirmar que:'",RESOLVIDO
252,1,5,Paralelismo — extensão homogênea das alternativas,FE,"Simplifiquei a alternativa C para 'não determinam plano algum no espaço.', removendo a justificativa explicativa e padronizando a estrutura. Também adicionei 'no espaço' às alternativas D e E para equilibrar a extensão geral.",RESOLVIDO
252,1,6,Gabarito não deve se destacar por tamanho,FE,"Alonguei o gabarito de 'determinam um único plano' para 'determinam exatamente um único plano no espaço.', adicionando qualificadores que aumentam a extensão sem alterar o conteúdo.",RESOLVIDO
252,1,9,Evitar pistas verbais (termos absolutos),FE,"Removi o termo absoluto 'necessariamente', reescrevendo a alternativa como 'intersectam-se em um ponto do espaço.'",RESOLVIDO
252,1,19,Distribuição equilibrada do gabarito no conjunto (reposicionamento),APL,"Reposicionei o gabarito da letra A para a letra B, reorganizando as demais alternativas sem alterar seus conteúdos. A nova ordem é: A (antiga E), B (gabarito — antiga A), C (antiga D), D (antiga B), E (antiga C).",RESOLVIDO
252,1,17,Aderência ao nível de Bloom declarado,AP,"Ajustei o campo taxonomy_level de 'Avaliar' para 'Compreender', alinhando a classificação ao nível cognitivo que o item efetivamente exige.",RESOLVIDO
260,1,11,Comando do enunciado deve ser explícito,FE,"Substituído o verbo 'avalia' por 'identifica' no enunciado, tornando a tarefa mais explícita e direta: 'Qual alternativa identifica corretamente a natureza dos dois modelos e a estratégia apropriada para resolvê-los?'",NAO_RESOLVIDO
260,1,17,Aderência ao nível de Bloom declarado,AP,"Atualizado o campo taxonomy_level de 'Avaliar' para 'Aplicar', alinhando a classificação formal ao nível cognitivo efetivamente exigido pelo item.",RESOLVIDO
260,2,11,Comando do enunciado deve ser explícito,FE,"Reformulou-se minimamente o enunciado para: 'Com base no texto-base, assinale a alternativa que classifica corretamente a natureza de cada modelo apresentado e indica a estratégia de resolução adequada para ambos.' A alteração explicita que se pede a classificação da natureza E a indicação da estratégia para CADA modelo, tornando o comando mais direto sem alterar a intenção pedagógica.",RESOLVIDO
260,2,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionou-se o gabarito trocando os textos das alternativas A e C, sem alterar o conteúdo de nenhuma delas. O gabarito passou de A para C, eliminando o viés de letra dominante. O conteúdo correto permanece intacto (classificação linear + fator integrante para o primeiro modelo; separável para o segundo).",RESOLVIDO
288,1,6,Gabarito não deve se destacar por tamanho,FE,"Reformulei o texto do gabarito para reduzir ligeiramente sua extensão, tornando-o mais equilibrado em tamanho com os demais distratores: de 'a integral tripla pode ser escrita em qualquer ordem de integração, desde que os limites descrevam a mesma região' para 'a ordem de integração pode ser alterada sem modificar o valor, desde que os limites definam a mesma região'.",NAO_RESOLVIDO
288,1,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Reformulei o gabarito substituindo 'pode ser escrita em qualquer ordem de integração' por 'pode ser alterada sem modificar o valor', eliminando a repetição literal da expressão-chave do enunciado.",NAO_RESOLVIDO
